Title,Rating,Genres,Url
Córki dancingu (2015) ,6.3,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt5278832/
Blood Fest (2018) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt7208564/
Grizzly (1976) ,5.3,"Adventure, Horror, Thriller            ",www.imdb.com/title/tt0074593/
The Reaping (2007) ,5.6,"Horror, Thriller            ",www.imdb.com/title/tt0444682/
Gnaw (2017) ,5.3,Horror            ,www.imdb.com/title/tt5641542/
Messiah of Evil (1973) ,6.4,Horror            ,www.imdb.com/title/tt0071396/
Tesis (1996) ,7.4,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0117883/
Hellraiser: Revelations (2011) ,2.7,Horror            ,www.imdb.com/title/tt1716747/
Trouble Every Day (2001) ,6.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0204700/
Downrange (2017) ,5.4,"Action, Horror, Thriller            ",www.imdb.com/title/tt6138228/
Belzebuth (2017) ,6.0,Horror            ,www.imdb.com/title/tt3662308/
Emanuelle e gli ultimi cannibali (1977) ,5.1,"Adventure, Horror            ",www.imdb.com/title/tt0075984/
Nina Forever (2015) ,5.6,"Comedy, Drama, Horror            ",www.imdb.com/title/tt2885628/
Beloved (1998) ,6.0,"Drama, History, Horror            ",www.imdb.com/title/tt0120603/
Evil Toons (1992) ,3.9,"Animation, Comedy, Horror            ",www.imdb.com/title/tt0099524/
247°F (2011) ,4.9,"Horror, Thriller            ",www.imdb.com/title/tt1877543/
The Midnight Man (III) (2016) ,4.8,Horror            ,www.imdb.com/title/tt5629964/
Frankenstein Created Woman (1967) ,6.6,"Horror, Sci-Fi            ",www.imdb.com/title/tt0061683/
Alone in the Dark (1982) ,6.1,"Horror, Thriller            ",www.imdb.com/title/tt0083542/
The Conspiracy (2012) ,6.3,"Horror, Thriller            ",www.imdb.com/title/tt2330322/
Seven in Heaven (2018) ,5.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt4269118/
A Field in England (2013) ,6.3,"Drama, History, Horror            ",www.imdb.com/title/tt2375574/
Tell Me Your Name (2018) ,4.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt3619070/
The Amityville Harvest (2020) ,3.1,"Horror, Thriller            ",www.imdb.com/title/tt11177556/
The Little Vampire 3D (2017) ,5.4,"Animation, Adventure, Comedy            ",www.imdb.com/title/tt4729560/
Piranha Part Two: The Spawning (1981) ,3.7,"Drama, Horror, Romance            ",www.imdb.com/title/tt0082910/
Severance (2006) ,6.5,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0464196/
Pengabdi Setan (2017) ,6.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt7076834/
Viy (1967) ,7.4,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0062453/
Vengeance (I) (2019) ,5.6,Horror            ,www.imdb.com/title/tt8773662/
Malasaña 32 (2020) ,5.4,Horror            ,www.imdb.com/title/tt10952782/
The Woman in Black 2: Angel of Death (2014) ,4.8,"Drama, Horror, Thriller            ",www.imdb.com/title/tt2339741/
Countess Dracula (1971) ,6.0,Horror            ,www.imdb.com/title/tt0065580/
Witchfinder General (1968) ,6.8,"Biography, Drama, Horror            ",www.imdb.com/title/tt0063285/
Dust Devil (1992) ,6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0104155/
The Tortured (2010) ,5.5,"Horror, Thriller            ",www.imdb.com/title/tt1017464/
[Rec]² (2009) ,6.5,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt1245112/
Office Uprising (2018) ,6.0,"Action, Comedy, Horror            ",www.imdb.com/title/tt6251024/
Evil Takes Root (2020) ,4.0,"Horror, Thriller            ",www.imdb.com/title/tt7830416/
Leprechaun: Origins (2014) ,3.2,"Fantasy, Horror            ",www.imdb.com/title/tt2345613/
Monkey Shines (1988) ,6.2,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0095652/
La chiesa (1989) ,6.2,Horror            ,www.imdb.com/title/tt0094860/
The Deep Ones (2020) ,5.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt11548850/
Island of Lost Souls (1932) ,7.4,"Horror, Sci-Fi            ",www.imdb.com/title/tt0024188/
Black Sheep (2006) ,5.8,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0779982/
Tar (2020) ,7.1,Horror            ,www.imdb.com/title/tt4351684/
The Terror (1963) ,5.0,"Horror, Thriller            ",www.imdb.com/title/tt0057569/
The Vatican Tapes (2015) ,4.8,"Horror, Thriller            ",www.imdb.com/title/tt1524575/
Diary of the Dead (2007) ,5.6,"Fantasy, Horror, Sci-Fi            ",www.imdb.com/title/tt0848557/
Frankenstein and the Monster from Hell (1974) ,6.3,"Horror, Sci-Fi            ",www.imdb.com/title/tt0071519/
Girls Against Boys (2012) ,4.7,"Drama, Horror, Thriller            ",www.imdb.com/title/tt2036376/
Student Bodies (1981) ,5.6,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0083133/
Menendez Parte 1: El día del Señor (2020) ,None,"Drama, Horror, Thriller            ",www.imdb.com/title/tt5603212/
Manos: The Hands of Fate (1966) ,1.9,Horror            ,www.imdb.com/title/tt0060666/
Abduction (I) (2019) ,4.9,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt7867360/
Curve (2015) ,5.5,"Horror, Thriller            ",www.imdb.com/title/tt3212904/
The Recall (2017) ,4.2,"Action, Horror, Mystery            ",www.imdb.com/title/tt5669936/
The Tunnel (I) (2011) ,5.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1735485/
The Eyes of My Mother (2016) ,6.2,"Drama, Horror            ",www.imdb.com/title/tt5225338/
Gremlins 3 ,None,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt2918116/
Dèmoni 2... l'incubo ritorna (1986) ,6.0,Horror            ,www.imdb.com/title/tt0090930/
TerrorVision (1986) ,5.7,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0092074/
From the Dark (2014) ,4.9,"Horror, Thriller            ",www.imdb.com/title/tt4030442/
The Thinning (2016) ,5.5,"Action, Drama, Horror            ",www.imdb.com/title/tt5254868/
Terminator II (1989) ,4.6,"Action, Adventure, Horror            ",www.imdb.com/title/tt0098321/
Baghead (2008) ,6.0,"Comedy, Drama, Horror            ",www.imdb.com/title/tt0923600/
Vampire Hunter D: Bloodlust (2000) ,7.7,"Animation, Action, Fantasy            ",www.imdb.com/title/tt0216651/
Double Date (I) (2017) ,5.9,"Comedy, Horror            ",www.imdb.com/title/tt6136778/
Hell Baby (2013) ,4.9,"Comedy, Horror            ",www.imdb.com/title/tt2318527/
Kanashimi no beradonna (1973) ,7.4,"Animation, Drama, Fantasy            ",www.imdb.com/title/tt0071203/
The Car: Road to Revenge (2019) ,4.0,"Action, Horror, Thriller            ",www.imdb.com/title/tt9382596/
Willard (2003) ,6.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0310357/
Phantasm: Ravager (2016) ,5.0,"Action, Fantasy, Horror            ",www.imdb.com/title/tt3627704/
Captivity (2007) ,4.7,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0374563/
Memorîzu (1995) ,7.6,"Animation, Comedy, Fantasy            ",www.imdb.com/title/tt0113799/
Storage 24 (2012) ,4.4,"Action, Horror, Mystery            ",www.imdb.com/title/tt1986953/
BloodRayne: The Third Reich (2011) ,3.0,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt1153546/
Children of the Corn (2021) ,None,Horror            ,www.imdb.com/title/tt12311866/
Rise of the Footsoldier: Marbella (2019) ,5.5,"Action, Adventure, Biography            ",www.imdb.com/title/tt8769300/
Pledge (2018) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt6220752/
Évolution (2015) ,5.9,"Drama, Horror, Mystery            ",www.imdb.com/title/tt4291590/
Quatermass and the Pit (1967) ,7.0,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt0062168/
Son of Frankenstein (1939) ,7.1,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0031951/
Charlie Charlie (2019) ,2.4,Horror            ,www.imdb.com/title/tt5478746/
Mamula (2014) ,4.0,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt3171764/
Dr. Giggles (1992) ,5.2,"Comedy, Drama, Horror            ",www.imdb.com/title/tt0104139/
The Hallow (2015) ,5.7,"Fantasy, Horror, Thriller            ",www.imdb.com/title/tt2474976/
Late Phases (2014) ,6.0,Horror            ,www.imdb.com/title/tt2420756/
Killer Therapy (2019) ,4.3,Horror            ,www.imdb.com/title/tt9029572/
Haunting on Fraternity Row (2018) ,3.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt6089358/
Ginger Snaps Back: The Beginning (2004) ,5.9,"Drama, Horror            ",www.imdb.com/title/tt0365265/
The Final Wish (2018) ,4.2,Horror            ,www.imdb.com/title/tt9109306/
The Remains (I) (2016) ,3.7,"Horror, Thriller            ",www.imdb.com/title/tt3894312/
They're Playing with Fire (1984) ,5.0,"Crime, Horror, Thriller            ",www.imdb.com/title/tt0088255/
The Evil Within (2017) ,5.6,Horror            ,www.imdb.com/title/tt0339736/
Stake Land (2010) ,6.5,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt1464580/
Captain Kronos: Vampire Hunter (1974) ,6.5,"Adventure, Horror, Mystery            ",www.imdb.com/title/tt0071276/
Memorial Valley Massacre (1989) ,3.8,"Horror, Thriller            ",www.imdb.com/title/tt0095611/
Prey (V) (2019) ,4.7,"Adventure, Horror, Mystery            ",www.imdb.com/title/tt5699928/
The Crucifixion (2017) ,5.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt4181782/
Blood and Chocolate (2007) ,5.5,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0397044/
XX (2017) ,4.5,Horror            ,www.imdb.com/title/tt3322892/
Darkness (2002) ,5.5,Horror            ,www.imdb.com/title/tt0273517/
Afflicted (2013) ,6.3,"Action, Adventure, Horror            ",www.imdb.com/title/tt2309961/
Sebelum Iblis Menjemput: Ayat Dua (2020) ,6.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt10776270/
Feedback (II) (2019) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt7857374/
Venom (2005) ,4.6,Horror            ,www.imdb.com/title/tt0428251/
Snatchers (2019) ,5.7,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt10009030/
Lesbian Vampire Killers (2009) ,5.1,"Action, Comedy, Fantasy            ",www.imdb.com/title/tt1020885/
Los ojos de Julia (2010) ,6.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1512685/
2001 Maniacs (2005) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt0264323/
Death Machine (1994) ,5.7,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0109575/
Byeonshin (2019) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt10800758/
The Shrine (2010) ,5.5,Horror            ,www.imdb.com/title/tt1341710/
Amityville 3-D (1983) ,4.1,Horror            ,www.imdb.com/title/tt0085159/
Vampyros Lesbos (1971) ,5.4,"Drama, Horror            ",www.imdb.com/title/tt0066380/
Batman: Gotham by Gaslight (2018) ,6.7,"Animation, Action, Adventure            ",www.imdb.com/title/tt7167630/
Ratu Ilmu Hitam (2019) ,6.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt10656188/
The Final Terror (1983) ,5.2,Horror            ,www.imdb.com/title/tt0082379/
The Odds (2018) ,4.7,Horror            ,www.imdb.com/title/tt8025310/
La Marca del Demonio (2020) ,3.2,Horror            ,www.imdb.com/title/tt7263040/
7 Guardians of the Tomb (2018) ,4.4,"Action, Adventure, Horror            ",www.imdb.com/title/tt4915672/
Blacula (1972) ,5.7,"Fantasy, Horror, Romance            ",www.imdb.com/title/tt0068284/
The Blood on Satan's Claw (1971) ,6.4,Horror            ,www.imdb.com/title/tt0066849/
Cabin 28 (2017) ,3.2,Horror            ,www.imdb.com/title/tt5457484/
Willow Creek (2013) ,5.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2885364/
One Dark Night (1982) ,5.7,Horror            ,www.imdb.com/title/tt0086050/
Ghost Stories (2020) ,4.3,"Horror, Thriller            ",www.imdb.com/title/tt10230404/
Ecologia del delitto (1971) ,6.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0067656/
Fortune Cookie (2016) ,4.2,Horror            ,www.imdb.com/title/tt5371922/
The Brides of Dracula (1960) ,6.7,Horror            ,www.imdb.com/title/tt0053677/
The Gate II: Trespassers (1990) ,4.8,"Fantasy, Horror, Comedy            ",www.imdb.com/title/tt0099636/
Some Kind of Hate (2015) ,4.6,Horror            ,www.imdb.com/title/tt3698558/
Berserk (1967) ,5.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0061398/
The Nun 2 (2021) ,None,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt10160976/
Saturday the 14th (1981) ,4.7,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0083033/
Tamara (2005) ,5.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0401815/
Son of Dracula (1943) ,6.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0036376/
Highway to Hell (1991) ,6.0,"Adventure, Comedy, Fantasy            ",www.imdb.com/title/tt0104418/
The Hound of the Baskervilles (1959) ,7.0,"Horror, Mystery            ",www.imdb.com/title/tt0052905/
Dr. Terror's House of Horrors (1965) ,6.7,Horror            ,www.imdb.com/title/tt0059125/
"Nachts, wenn Dracula erwacht (1970) ",5.7,"Drama, Horror            ",www.imdb.com/title/tt0065569/
Histoires extraordinaires (1968) ,6.5,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0063715/
Beyond Re-Animator (2003) ,5.8,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0222812/
Dementia 13 (1963) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt0056983/
The Funhouse Massacre (2015) ,5.2,"Comedy, Horror            ",www.imdb.com/title/tt4483220/
Sadie (2016) ,3.7,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt4992060/
I Am Not a Serial Killer (2016) ,6.2,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4303340/
Puppet Master: The Littlest Reich (2018) ,5.4,"Comedy, Horror            ",www.imdb.com/title/tt5685006/
Mikey (1992) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt0104870/
The Initiation (1984) ,5.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0087472/
Death House (2017) ,3.0,"Action, Crime, Horror            ",www.imdb.com/title/tt2984576/
Area 51 (2015) ,4.2,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt1519461/
Mortuary (I) (1983) ,5.2,Horror            ,www.imdb.com/title/tt0087746/
[REC] 4: Apocalipsis (2014) ,5.3,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt1649443/
The New Daughter (2009) ,5.3,"Horror, Thriller            ",www.imdb.com/title/tt0951335/
The Pit and the Pendulum (1991) ,6.0,"Horror, Romance            ",www.imdb.com/title/tt0100369/
The Curse of the Werewolf (1961) ,6.6,Horror            ,www.imdb.com/title/tt0054777/
Koi no tsumi (2011) ,6.8,"Drama, Horror, Romance            ",www.imdb.com/title/tt1743724/
Untitled Alien Prequel ,None,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt10582690/
Keep Watching (2017) ,4.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2531334/
The Dark Half (1993) ,6.0,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0106664/
Død snø 2 (2014) ,6.9,"Action, Comedy, Horror            ",www.imdb.com/title/tt2832470/
Blood Rage (1987) ,5.8,Horror            ,www.imdb.com/title/tt0085253/
The Seasoning House (2012) ,6.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1555093/
Innocent Blood (1992) ,6.2,"Action, Comedy, Crime            ",www.imdb.com/title/tt0104511/
Bad Biology (2008) ,4.7,"Comedy, Horror            ",www.imdb.com/title/tt0974977/
The Clearing (II) (2020) ,4.1,Horror            ,www.imdb.com/title/tt7411112/
The Pact (II) (2012) ,5.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2040560/
"Spider Baby or, the Maddest Story Ever Told (1967) ",6.9,"Comedy, Horror            ",www.imdb.com/title/tt0058606/
The Rift (1990) ,4.7,"Action, Adventure, Horror            ",www.imdb.com/title/tt0099701/
The Grudge 3 (2009) ,4.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1053859/
Ai-naki mori de sakebe (2019) ,6.4,"Crime, Drama, Horror            ",www.imdb.com/title/tt10589914/
The Sand (2015) ,3.8,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt3399484/
The Seventh Sign (1988) ,5.9,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0096073/
Bite (I) (2015) ,4.9,Horror            ,www.imdb.com/title/tt4264426/
Satan's Little Helper (2004) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt0380687/
Body Melt (1993) ,5.3,"Horror, Comedy, Sci-Fi            ",www.imdb.com/title/tt0106450/
¿Quién puede matar a un niño? (1976) ,7.3,"Action, Adventure, Crime            ",www.imdb.com/title/tt0075462/
The Stalker (III) (2020) ,3.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt9363342/
Siccîn (2014) ,6.2,Horror            ,www.imdb.com/title/tt4240654/
Halloween at Aunt Ethel's (2019) ,4.5,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt8663446/
Sangue per Dracula (1974) ,6.2,Horror            ,www.imdb.com/title/tt0071233/
Un couteau dans le coeur (2018) ,6.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt6426028/
The Domestics (2018) ,5.7,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt5591666/
Hellraiser ,None,Horror            ,www.imdb.com/title/tt0887261/
Kindred Spirits (I) (2019) ,4.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt9161168/
The Boogey Man (1980) ,4.6,Horror            ,www.imdb.com/title/tt0080464/
Versus (II) (2000) ,6.4,"Action, Comedy, Drama            ",www.imdb.com/title/tt0275773/
Dead Heat (1988) ,6.1,"Action, Comedy, Horror            ",www.imdb.com/title/tt0094961/
The Toolbox Murders (1978) ,5.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0078405/
The New Kids (1985) ,6.1,"Crime, Drama, Horror            ",www.imdb.com/title/tt0089679/
The Terror of Hallow's Eve (2017) ,5.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt5183500/
The Closet (2020) ,5.7,"Horror, Mystery            ",www.imdb.com/title/tt11727052/
Frankenstein Meets the Wolf Man (1943) ,6.5,"Fantasy, Horror, Sci-Fi            ",www.imdb.com/title/tt0035899/
Night Shadows (1984) ,5.0,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0087796/
Taste the Blood of Dracula (1970) ,6.4,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0065073/
Wer (2013) ,5.9,"Action, Horror, Mystery            ",www.imdb.com/title/tt2229511/
Skin Walker (2019) ,6.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt8348022/
Saja (2019) ,6.2,"Action, Horror, Thriller            ",www.imdb.com/title/tt10550884/
Midsommer (2003) ,5.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0339385/
Black Mountain Side (2014) ,5.2,"Drama, Horror, Mystery            ",www.imdb.com/title/tt3139756/
All Light Will End (2018) ,4.0,"Horror, Thriller            ",www.imdb.com/title/tt6023386/
Invasion of the Bee Girls (1973) ,5.0,"Horror, Sci-Fi            ",www.imdb.com/title/tt0070222/
Madhouse (1974) ,6.3,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0071790/
Ghost in the Graveyard (2019) ,4.9,"Action, Drama, Horror            ",www.imdb.com/title/tt7124092/
Revenge Ride (2020) ,3.4,"Crime, Drama, Horror            ",www.imdb.com/title/tt10510416/
