Title,Rating,Genres,Tags,Url
Il fantasma dell'opera (1998) ,4.3,Horror            ,"['long hair', 'male rear nudity', 'lust', 'sex scene', 'opera']",https://www.imdb.com//title/tt0119889/
Nudo e selvaggio (1985) ,5.1,"Action, Adventure, Horror            ","['sexual violence', 'erotica', 'cannibal tribe', 'female full frontal nudity', 'lesbian kiss']",https://www.imdb.com//title/tt0089562/
Baba Yaga (1973) ,5.8,Horror            ,"['fumetti', 'based on fumetti', 'woman in jeopardy', 'giallo', 'french giallo']",https://www.imdb.com//title/tt0069753/
Hungerford (2014) ,3.8,"Action, Horror, Sci-Fi            ",['found footage'],https://www.imdb.com//title/tt3552892/
Fear Street (2021) ,None,"Horror, Mystery            ","['teensploitation', 'based on novel']",https://www.imdb.com//title/tt6566576/
Shrooms (2007) ,4.7,"Comedy, Horror, Mystery            ","['female armpit hair', 'slasher', 'backwood slasher', 'woods', 'mushroom']",https://www.imdb.com//title/tt0492486/
Nekromantik 2 (1991) ,5.3,Horror            ,"['1990s', 'male full frontal nudity', 'pubic hair', 'male pubic hair', 'numbered sequel']",https://www.imdb.com//title/tt0102522/
Night Shadows (1984) ,5.0,"Horror, Sci-Fi, Thriller            ","['1980s', 'grindhouse', 'grindhouse film', 'violence', 'zombie film']",https://www.imdb.com//title/tt0087796/
Contamination (1980) ,5.3,"Horror, Sci-Fi            ","['extreme violence', 'italian cinema', 'italian horror', 'german horror', 'villain']",https://www.imdb.com//title/tt0082000/
De lift (1983) ,6.2,"Horror, Sci-Fi, Thriller            ","['decapitated by an elevator', 'artificial intelligence', 'severed head', 'topless female nudity', 'falling down an elevator shaft']",https://www.imdb.com//title/tt0087622/
Suspect Zero (2004) ,5.8,"Crime, Horror, Mystery            ","['serial killer', 'eyesight', 'sense of hearing', 'federal bureau of investigation', 'federal bureau of investigation agent']",https://www.imdb.com//title/tt0324127/
My Heart Can't Beat Unless You Tell It To (2020) ,7.1,"Drama, Horror            ",['sibling'],https://www.imdb.com//title/tt11084432/
Trauma (1993) ,5.9,"Horror, Mystery, Thriller            ","['murderess', 'psychotronic film', 'slasher killer', 'slasher flick', 'slasher']",https://www.imdb.com//title/tt0104053/
The Zodiac (2005) ,5.4,"Crime, Drama, Horror            ","['murder', 'lake', 'police detective', '1960s', 'zodiac killer']",https://www.imdb.com//title/tt0371739/
Big Bad Wolves (2013) ,6.8,"Drama, Horror, Thriller            ","['satire', 'burned with a blow torch', 'palestine', 'arab', 'teacher']",https://www.imdb.com//title/tt2309224/
Les 7 jours du talion (2010) ,6.5,"Crime, Drama, Horror            ","['surgeon', 'hung by wrists', 'male torturing male', 'vigilante', 'death of daughter']",https://www.imdb.com//title/tt0445054/
La tua presenza nuda! (1972) ,5.9,"Crime, Drama, Horror            ","['sexual tension', 'incest', 'stepmother stepson sex', 'boy', 'murder disguised as accident']",https://www.imdb.com//title/tt0067489/
Exists (2014) ,5.2,"Horror, Thriller            ","['bigfoot', 'forest', 'found footage', 'fake documentary', 'hand camera']",https://www.imdb.com//title/tt1988621/
Birdemic 2: The Resurrection (2013) ,1.6,"Horror, Thriller            ","['unintentionally funny', 'lying on grass', 'psychotronic film', 'eagle', 'hollywood']",https://www.imdb.com//title/tt1674047/
Operazione paura (1966) ,7.0,"Horror, Mystery            ","['psychotronic film', 'fake shemp', 'fake shemp character', 'village', 'curse']",https://www.imdb.com//title/tt0060794/
Amsterdamned (1988) ,6.6,"Action, Crime, Horror            ","['detective', 'murder', 'canal', 'diver', 'serial murder']",https://www.imdb.com//title/tt0094651/
Il paese del sesso selvaggio (1972) ,5.4,"Adventure, Horror, Romance            ","['video nasty', 'interracial marriage', 'bloody violence', 'midnight movie', 'b movie']",https://www.imdb.com//title/tt0069956/
Trick 'r Treat 2 ,None,Horror            ,"['second part', 'sequel']",https://www.imdb.com//title/tt3300506/
Witchtrap (1989) ,4.5,"Action, Horror, Thriller            ","['ghost', 'exploding head', 'paranormal investigation', 'female nudity', 'parapsychologist']",https://www.imdb.com//title/tt0098662/
The Monster of Piedras Blancas (1959) ,5.4,"Horror, Sci-Fi            ","['psychotronic film', 'small town', 'seacoast', 'funeral', 'decapitation']",https://www.imdb.com//title/tt0051947/
Hideaway (1995) ,5.3,"Fantasy, Horror, Thriller            ","['car accident', 'serial killer', 'psychopath', 'suicide', 'psychic link']",https://www.imdb.com//title/tt0113303/
Amusement (2008) ,4.9,"Action, Comedy, Crime            ","['clown', 'bound and gagged', 'trucker', 'killer', 'stabbed in the stomach']",https://www.imdb.com//title/tt0476958/
Sweet Sixteen (1983) ,5.2,"Horror, Thriller            ","['serial killer', 'truck', 'makeout', 'secluded area', 'stabbed to death']",https://www.imdb.com//title/tt0083146/
Minotaur (2006) ,3.6,"Action, Adventure, Fantasy            ","['psychotronic film', 'minotaur', 'queen', 'bull', 'empire']",https://www.imdb.com//title/tt0415160/
The Return (I) (2006) ,4.7,"Horror, Mystery, Thriller            ","['listening to music', 'nonlinear timeline', 'supernatural horror', 'sex scene', 'soda']",https://www.imdb.com//title/tt0433442/
Happy Family (2017) ,4.8,"Animation, Comedy, Family            ","['vampire costume', 'werewolf costume', 'frankenstein costume', 'mummy costume', 'curse']",https://www.imdb.com//title/tt6572702/
The Creature Walks Among Us (1956) ,5.8,"Horror, Sci-Fi            ","['1950s', 'psychotronic film', 'dysfunctional marriage', 'husband wife relationship', 'male male relationship']",https://www.imdb.com//title/tt0049103/
Le manoir (2017) ,4.6,"Comedy, Horror            ","['drinking', 'drug', 'kick', 'gunshot', 'talking animal']",https://www.imdb.com//title/tt7029854/
The Beast Must Die (1974) ,5.8,"Horror, Mystery            ","['manhunt', 'characters killed one by one', 'creature feature', 'estate', 'werewolf']",https://www.imdb.com//title/tt0071200/
Redcon-1 (2018) ,4.2,"Action, Horror, Thriller            ","['fictional war', 'number 1 in title', 'digit in title', 'virus', 'military']",https://www.imdb.com//title/tt2034176/
Aftershock (2012) ,4.8,"Action, Adventure, Horror            ","['escaped convict', 'rape', 'no cell phone signal', 'woman wears a bikini', 'earthquake']",https://www.imdb.com//title/tt1780762/
Children Shouldn't Play with Dead Things (1972) ,5.4,"Comedy, Horror            ","['bitten by evil dead', 'necrophilia', 'psychotronic film', 'hippie', 'husband wife relationship']",https://www.imdb.com//title/tt0068370/
Housewife (II) (2017) ,4.9,"Horror, Thriller            ","['lesbian kiss', 'bare breasts', 'nightmare', 'sharing a husband', 'male full rear nudity']",https://www.imdb.com//title/tt6464678/
Howling III (1987) ,3.4,"Comedy, Horror            ","['werewolf', 'male werewolf', 'marsupial', 'actress', 'subjective camera']",https://www.imdb.com//title/tt0093227/
The Brain That Wouldn't Die (2020) ,7.9,"Comedy, Horror, Sci-Fi            ","['cult classic', 'slapstick comedy', 'psychotronic film', 'remake', 'accident']",https://www.imdb.com//title/tt5891062/
The Haunted Mansion ,None,"Drama, Family, Fantasy            ",[],https://www.imdb.com//title/tt1695843/
Byeonshin (2019) ,5.7,"Horror, Thriller            ",['danger'],https://www.imdb.com//title/tt10800758/
Razorback (1984) ,6.0,"Horror, Thriller            ","['hunter', 'cave', 'giant animal', 'pig', 'redneck']",https://www.imdb.com//title/tt0087981/
Escape from Tomorrow (2013) ,5.1,"Drama, Fantasy, Horror            ","['middle aged man', 'diarrhea', 'coughing up a hairball', 'spitting in face', 'loss of job']",https://www.imdb.com//title/tt2187884/
Romina (2018) ,2.2,"Horror, Thriller            ","['female public nudity', 'campfire', 'voyeur', 'vengeance', 'police interrigation']",https://www.imdb.com//title/tt6090044/
Toolbox Murders (2004) ,5.3,"Horror, Mystery, Thriller            ","['neighbor', 'toolbox', 'slasher', 'elevator', 'secret entrance']",https://www.imdb.com//title/tt0367153/
Burning Bright (2010) ,5.9,"Drama, Horror, Thriller            ","['dumb waiter', 'bengal tiger', 'freezer', 'death of stepfather', 'stepfather stepson relationship']",https://www.imdb.com//title/tt1244658/
Aku Tahu Kapan Kamu Mati (2020) ,6.8,Horror            ,[],https://www.imdb.com//title/tt11753890/
Body Melt (1993) ,5.3,"Horror, Comedy, Sci-Fi            ","['police officer', 'mutants', 'pills', 'experiment', 'australian horror']",https://www.imdb.com//title/tt0106450/
Tulpa - Perdizioni mortali (2012) ,4.7,"Horror, Thriller            ","['bare breasts', 'lesbian kiss', 'sex orgy', 'female full rear nudity', 'lesbian sex']",https://www.imdb.com//title/tt2250282/
Communion (1989) ,5.6,"Biography, Drama, Horror            ","['new york city', 'anal probe', 'male nudity', 'husband wife relationship', 'psychiatrist']",https://www.imdb.com//title/tt0097100/
The Hound of the Baskervilles (1939) ,7.5,"Horror, Mystery, Thriller            ","['sherlock holmes character', 'dr. john watson character', 'psychotronic film', 'death', 'doctor']",https://www.imdb.com//title/tt0031448/
Yabu no naka no kuroneko (1968) ,7.7,"Drama, Horror            ","['female frontal nudity', 'supernatural horror', 'female rear nudity', 'mother son relationship', 'bamboo forest']",https://www.imdb.com//title/tt0122136/
The Creeping Flesh (1973) ,6.3,"Horror, Sci-Fi            ","['19th century', 'brother brother relationship', 'flashback', 'experiment', 'escape']",https://www.imdb.com//title/tt0068424/
Sabrina (2018) ,4.2,"Horror, Thriller            ",['demon'],https://www.imdb.com//title/tt7981492/
The Incredible Shrinking Man (1957) ,7.6,"Horror, Sci-Fi            ","['cat', 'shrinking', 'hairy chest', 'pincushion', 'drain']",https://www.imdb.com//title/tt0050539/
Down (2001) ,4.6,"Action, Horror, Mystery            ","['elevator', 'killed in an elevator', 'remake by original director', 'elevator shaft', 'elevator malfunction']",https://www.imdb.com//title/tt0247303/
Dark Ride (2006) ,4.6,"Horror, Thriller            ","['american horror', 'butchery', 'serial teen murderer', 'mutilated body', 'bad guy']",https://www.imdb.com//title/tt0433963/
Containment (I) (2015) ,4.9,"Horror, Sci-Fi, Thriller            ",['hazmat suit'],https://www.imdb.com//title/tt3561236/
Last Man Down ,None,"Action, Horror            ",['virus'],https://www.imdb.com//title/tt12335692/
Halloween Pussy Trap Kill Kill (2017) ,3.3,"Crime, Horror, Musical            ","['halloween', 'bare breasts', 'female nudity', 'punk rock band', 'punk rock girl']",https://www.imdb.com//title/tt7493366/
Marquis de Sade: Justine (1969) ,5.2,"Drama, Horror            ","['sexploitation film', 'sexploitation', 'exploitation film', 'voyeur', 'public nudity']",https://www.imdb.com//title/tt0062870/
"Der Golem, wie er in die Welt kam (1920) ",7.2,"Fantasy, Horror            ","['golem', 'expressionism', 'monster', 'prague bohemia', 'jewish culture']",https://www.imdb.com//title/tt0011237/
The Velvet Vampire (1971) ,5.4,Horror            ,"['1970s', 'snake bite', 'argument', 'weekend', 'native american']",https://www.imdb.com//title/tt0067929/
Solo (I) (2013) ,4.6,"Horror, Mystery, Thriller            ","['tied feet', 'woman in jeopardy', 'bound and gagged', 'cleave gag', 'initiation']",https://www.imdb.com//title/tt2374196/
"Alucarda, la hija de las tinieblas (1977) ",6.3,"Horror, Thriller            ","['convent', 'hysteria', 'evil nun', 'screaming', 'erotica']",https://www.imdb.com//title/tt0075666/
Campfire Tales (1997) ,5.9,Horror            ,"['psychotronic film', 'highway', 'silent woman', 'rainy night', 'prankster']",https://www.imdb.com//title/tt0115813/
Choke (2020) ,5.6,"Horror, Thriller            ",['detective'],https://www.imdb.com//title/tt11127256/
Nomads (1986) ,5.4,"Horror, Mystery, Thriller            ","['gang', 'sex scene', 'van', 'nomad', 'nun']",https://www.imdb.com//title/tt0091647/
Big Shark ,None,Horror            ,['shark'],https://www.imdb.com//title/tt9755806/
Strait-Jacket (1964) ,6.8,"Drama, Horror, Thriller            ","['altered version of studio logo', 'mother daughter estrangement', 'asylum', 'doctor', 'farm']",https://www.imdb.com//title/tt0058620/
The Resurrected (1991) ,6.3,Horror            ,"['psychotronic film', 'remake', 'based on the works of h.p. lovecraft', 'two word title', 'body horror']",https://www.imdb.com//title/tt0105242/
Vampyres (2015) ,3.2,Horror            ,"['exploitation', 'sexy', 'sexploitation', 'erotic horror', 'male nudity']",https://www.imdb.com//title/tt3654680/
An English Haunting (2020) ,4.2,Horror            ,"['ghost', 'occult', 'haunting', 'paranormal phenomena', 'supernatural power']",https://www.imdb.com//title/tt9612368/
Killer Therapy (2019) ,4.3,Horror            ,['murder'],https://www.imdb.com//title/tt9029572/
Kanchana 2 (2015) ,5.5,"Comedy, Horror            ",['ghost'],https://www.imdb.com//title/tt3725026/
Sleeping Beauty (II) (2014) ,2.7,"Adventure, Fantasy, Horror            ","['undead', 'whipping boy', 'whipped', 'sorcerer', 'quest']",https://www.imdb.com//title/tt3343136/
Watchers (1988) ,5.4,"Action, Horror, Sci-Fi            ","['mother son relationship', 'genetic mutation', 'based on novel', 'child protagonist', 'child in peril']",https://www.imdb.com//title/tt0096425/
Roadgames (1981) ,6.6,"Horror, Mystery, Thriller            ","['drive in classic', 'female victim', 'male victim', 'gore', 'suspense']",https://www.imdb.com//title/tt0083000/
Willard (1971) ,6.2,Horror            ,"['character name as title', 'psychotronic film', 'rat', 'violence', 'blood']",https://www.imdb.com//title/tt0067991/
Berserk: Ougon jidai-hen III - Kourin (2013) ,7.9,"Animation, Action, Adventure            ","['anger', 'bare breasts', 'black magic', 'blood splatter', 'bloodbath']",https://www.imdb.com//title/tt2358913/
"Silent Night, Deadly Night 2 (1987) ",3.7,"Horror, Thriller            ","['umbrella', 'killed with umbrella', 'stabbed by an umbrella', 'stabbed to death with umbrella', 'garbage day']",https://www.imdb.com//title/tt0093974/
The Dunwich Horror (1970) ,5.5,Horror            ,"['hypnosis', 'based on the works of h.p. lovecraft', 'necronomicon', 'warlock', 'impregnation']",https://www.imdb.com//title/tt0065669/
Fanxiao (2019) ,6.9,"Horror, Mystery, Thriller            ",['based on video game'],https://www.imdb.com//title/tt10805432/
The Legend of the 7 Golden Vampires (1974) ,5.9,"Action, Horror            ","['chinese man', 'captive', 'professor', 'monster', 'disbelief']",https://www.imdb.com//title/tt0070297/
Mulgoe (2018) ,6.0,"Action, Fantasy, Horror            ","['psychotronic film', 'strangulation', 'running', 'loyalty', 'rage']",https://www.imdb.com//title/tt4374286/
Slaxx (2020) ,5.6,"Comedy, Horror            ",['jeans'],https://www.imdb.com//title/tt9741310/
Kingdom of the Spiders (1977) ,5.8,"Horror, Sci-Fi            ","['girl in very short dress or skirt', 'girl in a notably short outfit', 'arizona', 'aviation', 'tragic event']",https://www.imdb.com//title/tt0076271/
The Incredible Torture Show (1976) ,4.9,"Comedy, Horror            ","['torture', 'dark comedy', 'murder of a nude woman', 'shocksploitation', 'hung by wrists']",https://www.imdb.com//title/tt0077247/
The Invisible Maniac (1990) ,3.9,"Comedy, Horror, Sci-Fi            ","['cult film', 'electronic music score', 'murder of a nude woman', 'psychotronic film', 'slasher']",https://www.imdb.com//title/tt0099856/
St. Agatha (2018) ,5.1,"Horror, Thriller            ","['humiliation', 'torture', 'convent', 'pregnant', 'nun']",https://www.imdb.com//title/tt6182078/
